match_id_hash,r_num_damage,r_num_damage_taken,r_damage,r_damage_taken,r_damage_net,d_num_damage,d_num_damage_taken,d_damage,d_damage_taken,d_damage_net
127ffbe88e68fc8da82f32b4b7e03633,27,23,10654,6153,4501,29,20,12550,5304,7246
2a1d4ab45275500baa37f00c3475d7bf,49,31,46102,8751,37351,39,43,30447,14761,15686
9b9d341fe9d8825c52c61ec569db5d18,149,121,497959,84727,413232,160,124,543880,89718,454162
f6fe5ab1ee83f222101d4277b2c331f2,21,21,11611,5660,5951,22,22,11853,5997,5856
47fed371f15a7dc6d43086fc277c0219,92,83,176606,62625,113981,110,85,215115,34699,180416
cf25f8486f84fdb256191a8763a7862f,87,77,233104,71332,161772,126,87,315342,59440,255902
e4bdd463742505dc086538da267c2389,80,60,146943,54062,92881,72,54,163313,51476,111837
962bfa61e7d3898369599fdacfda6ae5,33,26,20542,6611,13931,30,24,15735,6799,8936
4190ad326531011468394bf573dd864d,62,52,92575,34302,58273,95,59,136640,25623,111017
f7c0cf3232c7d8437e13150cb172a978,61,50,53723,19471,34252,57,46,60677,17283,43394
d99b6c17b41e568629732d9c90c12925,106,68,272868,67605,205263,148,82,343475,69594,273881
2bf353b6c72c7e52e4f72ca6d480d649,201,127,582366,128885,453481,135,111,479410,119166,360244
48aeed38ce0c46c4a001ccb78893a782,212,163,1050371,151650,898721,230,161,1156309,147003,1009306
ccc1d103c5296e22799aefe3a24e8b22,110,99,171417,67580,103837,137,104,287262,48984,238278
d8938ee35236455be59cf0c7c01dca98,84,77,221100,70536,150564,150,125,363383,89293,274090
002f0606307d1c6a8ce8f758bc4c393e,75,60,161882,50148,111734,98,73,183106,51124,131982
d1e2d585035867ee6e282c28a7b50b4d,121,86,232537,50404,182133,101,74,184756,69626,115130
3eabf3dc40840216eb9e1fcae670fc9c,105,75,243990,48143,195847,84,67,151636,53208,98428
0fc18a053ec4d6b8d47f6765138b3abf,60,40,91961,21425,70536,59,37,74715,20032,54683
1571df25856a6114a395a8a99c4c9f1f,106,89,279149,66637,212512,133,97,392989,87468,305521
3f4029527b7dd629a7aab0c4a10070db,64,47,75722,22901,52821,45,38,61710,20010,41700
f00260a04b263213e3ea9acecb9eb625,116,82,241726,57679,184047,110,98,224105,74321,149784
c6ecd2e4b3b41719b9da85b7cea2cab0,137,90,223089,43067,180022,146,106,315812,52594,263218
0e0a37be3f8181e22726d43a20fe727b,104,83,200693,33976,166717,106,79,178985,37060,141925
b575726ca7b2a4ae8c65d433caee7031,70,44,136136,33703,102433,82,64,119195,36331,82864
54db5ff9e4ceb9fece39dd114d34133f,30,19,24116,8276,15840,25,27,15451,8414,7037
9911683003aca26475cbd8f5cf70a026,88,67,186192,44643,141549,108,94,217319,60153,157166
b5d94591057ca6f54f74e1de0393b6c1,98,56,140310,32566,107744,130,114,295527,52277,243250
bef03b606974e105133405159afcc79b,83,66,187069,47862,139207,99,79,179367,73111,106256
19c1b810b3564d90fe329c06fd6aadfa,118,72,288152,124639,163513,136,95,271947,85735,186212
acd92e424ec601e174b33e2a5ababca7,168,112,594420,134320,460100,166,126,624900,154629,470271
256663776a4981e3a28b1ea7a9354cd1,207,151,736714,187402,549312,217,146,905772,165149,740623
4dc478bb52709f45d0f873a8b465841a,169,109,316197,80412,235785,132,114,415528,92890,322638
55ad79bab535399be546cb7582543c50,105,92,250436,52455,197981,123,85,281983,45065,236918
7e9ee83a71001fec75bacbe4d61b2724,20,14,9155,1089,8066,17,12,5258,1479,3779
d25c4c9a96c6fb228325567c35fa51c1,196,161,596384,132582,463802,176,106,443460,117293,326167
459d003a1e1c354d957715f00eafc5ba,150,104,318576,95248,223328,115,96,297749,99357,198392
0e88e491feecdbd48bc79838a8dd42c7,4,4,160,240,-80,4,4,240,160,80
de42e8a532ec83d1f3cb4fe3ab5cb7f9,83,64,146327,50104,96223,104,92,151862,49825,102037
51d1608d5d667f067fd5fccbdd8d1708,172,119,512639,184744,327895,216,156,748406,152352,596054
b197da66e9cadccde114276067812833,172,152,667406,97226,570180,173,119,503878,104011,399867
0d53ea909761f110538fd91f1ec56827,46,38,34911,11664,23247,56,46,36832,12937,23895
f5fcd6f0d0d3f7d6d381ae4615913246,22,23,15523,7170,8353,33,24,18111,6168,11943
4dde40ef95acad814f841aa904852d7c,22,19,4536,3618,918,29,20,9316,2627,6689
c9eb02449db417696b713753ce4ab29a,61,41,58536,15294,43242,46,41,45300,20028,25272
8131061a5ff47b3e7d4a288691312e40,100,79,168256,26894,141362,66,60,119610,35964,83646
7ebc8689220ee04c824839225885c65b,102,62,189523,29305,160218,93,77,159633,48183,111450
b974c90b43ef81ff455a715ef3c9d66e,134,97,403575,124737,278838,214,149,647757,72439,575318
15e3763a9ff37509edcbdbc2368fba88,98,76,177908,48410,129498,64,50,133007,36721,96286
1b5b4760c8224c1be6556eca1b116404,153,86,436042,66856,369186,186,135,475788,74489,401299
71f6335e0336d1594b8b3ab8fc9be861,72,56,122702,21113,101589,43,31,52172,23867,28305
45b318c7afefddc4336188732b812be0,57,44,89987,19019,70968,47,35,43547,23663,19884
cad7b9cb5da81b01f35edcceeff0479a,114,93,355196,63293,291903,176,143,552285,105347,446938
85dc156b544c955fd3784bda48d3d256,34,25,24169,14876,9293,45,35,50945,15422,35523
7ae4e953dd91048f87aa8a99c02affa6,29,27,18046,9095,8951,31,31,21326,8544,12782
bba0c1b151a9f253aee00a912cb8540c,24,20,10450,5377,5073,22,20,7793,4770,3023
70d55b0103eb2abfcc5b4254b6e5f640,105,81,214904,59203,155701,102,87,203930,55659,148271
d2ecc0ab51a05ecad6850bf8ce2cde9e,24,19,9145,3942,5203,22,24,8816,5028,3788
4eae28b2aa9cc8013f4ec89f96b289d1,45,32,39099,10504,28595,38,35,30551,11425,19126
74a382969bf4643e186cdf69e332b22a,47,41,48182,15867,32315,47,34,50773,11493,39280
df4eedeab2039dd3583be3160756bfd2,48,37,70998,18592,52406,59,41,75308,18408,56900
dfd38d2c175f1ea812c6851caf80f832,114,90,278361,91060,187301,130,107,315309,73778,241531
2ef6ba28b7ceb5ec3b162fd7074d45eb,69,48,82940,23650,59290,68,64,95195,23426,71769
b0af18875958257ff3c935269278636a,60,49,90114,22095,68019,42,34,61160,20776,40384
bd18ff3147f0a47d5ec8f6fee31d22e2,59,52,116207,33887,82320,53,41,58388,33031,25357
6ca41da8e5576b5b472a93fdc2b13768,153,101,373778,63068,310710,124,91,331385,77773,253612
768dfa7b47c4d77fdf0c4b2b2e522e50,166,137,482879,79449,403430,155,120,483596,76974,406622
76537899a81b7279b55cb632c92145c1,45,37,59289,15197,44092,59,42,51392,13252,38140
04bb8538ed68d9e969b598a17b8e3685,102,89,235044,66256,168788,156,124,419422,66641,352781
2a52e2735d47201d29370d1936704d20,104,89,202077,60095,141982,148,104,258374,50872,207502
e7091926ebd92a9645f30c51d5dffc69,141,108,360704,75848,284856,143,92,363133,63012,300121
e3353c3b133cd541087ee3ea8b667739,148,103,514308,105521,408787,137,116,537219,91363,445856
f864454e2461ad959b8d57433d27a7f0,88,72,328651,91412,237239,121,79,296660,96108,200552
7999a4403b40e1c0aa4fbd07ffacd50f,72,54,94712,32930,61782,87,69,123165,34560,88605
c249f052dcec8b481c5f226aaa9148fb,20,19,13897,5875,8022,23,20,12773,5302,7471
05d8612536c04307b54eb18c1b9e2c10,76,49,133123,23587,109536,81,66,205046,38227,166819
a8802f84f74c4bd1ed14be6ee54e4b1c,15,15,1955,1417,538,20,12,2702,1318,1384
4000949298b2588a9d043299efbb88aa,147,130,336138,62818,273320,163,127,357448,66282,291166
ceaec1f1d4e6a27e3085d9577d074323,119,86,264829,88473,176356,148,100,341584,99840,241744
42042ddd7e409ef335f6477bc8e0c17b,64,41,105313,23205,82108,64,50,86438,33776,52662
8c5bfacc78c87739088e841c094375c4,106,86,253757,58956,194801,94,79,200643,71611,129032
ea616b5c7e10c9da6733889ce2a8efcb,192,134,655563,123817,531746,191,157,745532,135443,610089
8c1f2e056aaed68c89b2e2c824799d73,88,60,168603,60087,108516,140,116,458289,72927,385362
dd00b6b31665551f2c3588f881317d84,17,14,8218,2535,5683,22,20,11064,3912,7152
f00298cf7fe6ab211be89bb03b47f504,37,31,21226,7341,13885,27,32,8827,9118,-291
424a64f6acf84b3bd9cd29fe9bedd6ad,114,92,265386,51204,214182,114,83,246022,40789,205233
e6c35f367f7e11b92a55d13ed03afcd0,74,57,149478,40098,109380,76,70,144771,48234,96537
c8c0ab514a65f83821bca7355d87cc4a,174,112,585415,77953,507462,153,110,560862,115851,445011
8e855950e9a39a4be7bcbd16bd9dd065,151,100,457439,127969,329470,161,120,489544,112643,376901
5489c0073a09be41ac9e24945dfa8c67,43,36,44363,14197,30166,34,31,33345,11043,22302
f6197b6396255e781432aeeb0a292baa,115,89,343835,57844,285991,103,83,259424,47999,211425
fd64860038182d9ea4ad97094b06faa3,88,72,157821,41954,115867,142,120,314995,38494,276501
2e745c67f04cb18cfe3fcc54e5cc2875,184,152,697541,121190,576351,181,143,869628,128647,740981
ab083bfa47e29df89f8e6e4397782e5e,48,34,42873,16858,26015,51,28,39737,14117,25620
e73cd9ece2e74a9f33fb3a059ffa47d2,24,13,9092,2840,6252,28,16,8783,4129,4654
56895693061772ab7c7225dabd9dadac,7,6,747,737,10,5,6,565,575,-10
a5c8d8ec8a4a13195a03eaf52bf52408,129,110,319656,83750,235906,174,117,450269,75009,375260
d2b159afc02bf4eeabc4015df171022f,163,96,292477,45968,246509,116,84,231486,45019,186467
e3c0f2db8a703c0577afc9d712514131,6,2,906,121,785,2,6,121,906,-785
a927d94d1bcd8e1718015f1600a92dd9,148,110,270298,65450,204848,96,72,146446,48933,97513
77ddb0ebfd493fe95e25c0832f4200b4,63,51,103736,37945,65791,72,51,100695,43179,57516
64bead429de2fb50dd5fba054cd35e7e,82,54,110113,25477,84636,54,43,91523,33025,58498
1cae5ff5d1740f4dddae6e3bfae2fb73,89,63,119133,33278,85855,72,65,117505,34509,82996
5e266c9e45351a6fa682bcb0c83ad39d,106,86,232574,67709,164865,79,55,159996,70927,89069
5cb57d31a3a03dad454692fb6866b565,31,26,17345,9928,7417,32,27,21435,8306,13129
d987e3ddd897b795aaa4a6ab83fdac45,100,58,174216,49818,124398,96,65,226691,45610,181081
addf5de4066467e4fe6b989018f5dd40,95,70,200891,39110,161781,101,94,223074,53584,169490
c9a0c12a9e6ebf7da054a37bb115d63a,107,82,213164,59685,153479,129,99,281017,55627,225390
c374c7652db409098d0536ceab4b840c,25,23,20247,7460,12787,26,25,15786,6551,9235
52b46c3e23280d8d477ca097f99fc8e6,55,29,46543,11622,34921,41,36,44218,12143,32075
b8925af5114868d52a8780801de0be7a,18,15,3178,873,2305,17,14,2755,1718,1037
810d199f10d63e7e37f4995c811ab9c2,60,50,101917,51996,49921,57,46,82744,37247,45497
7481693b40d844f86d822f54b26a793a,77,59,89378,22802,66576,88,63,80024,23578,56446
e95d22270b5035148d4119ea61281b52,9,5,1555,423,1132,12,6,1316,638,678
a8dcbfca3a54f9123ead128175eb47ca,44,28,44817,12992,31825,42,36,55670,20917,34753
a1e77f8fcf7a646432994e9621003bd5,17,12,7647,1823,5824,17,17,5079,3154,1925
bcca4bb385edc6f41701b9973ad94031,157,111,471086,37849,433237,121,95,240023,66061,173962
32458686001a090dd31d343be0bde7d1,128,111,370664,102126,268538,159,114,479040,75310,403730
15d296497056608f996bcfc18bdc6c6e,152,98,475299,67056,408243,124,70,280160,70559,209601
2ab3f3ad6293a6148529ed7638973b3f,42,34,23300,11636,11664,38,32,25303,11612,13691
9aed17c621da6b7f12db8dcfe5c8e4b3,83,71,168354,44810,123544,86,67,159651,41637,118014
5a9884312f7f681fcccb9eda4988a256,36,23,16810,6217,10593,28,27,11824,7730,4094
a15ccf3e020d5622a4d2f742621a88fb,52,45,71800,43265,28535,104,65,213315,29957,183358
cd9e77dacd231c34f6d4ab00beed2d97,199,168,573070,112325,460745,165,123,506330,97529,408801
256d501cd1a3443353424f28694cc229,42,32,52081,10111,41970,37,37,16717,13553,3164
b85076d5ff3d7e4a46ac7bb1b942d00a,169,94,724584,117633,606951,177,128,544981,134753,410228
d946c8fb0328503a0211a7d8d754b88b,106,86,226754,73975,152779,114,83,226431,53848,172583
f7e00ba284e6ffad003cd9e44aea4ad9,81,59,113358,25638,87720,91,74,138334,29229,109105
3c4caf23c595a9c2310eff087c69806b,66,53,84305,32891,51414,90,72,110201,18155,92046
3dfd10252b81a9c3bfe9421a7b0618e7,44,34,57566,18952,38614,58,52,72451,28867,43584
be9a8bb7a37c95cdce6ad7a32064520c,62,40,67632,16715,50917,60,51,57378,21116,36262
82d54d36fd0b211b492c0ae8e185e6db,123,83,249064,67339,181725,156,114,292485,74845,217640
f383777b80935fbdb1dbd997c5e35edd,121,81,356997,75044,281953,161,116,402839,102757,300082
9936eab6620532c81e79e47657d81317,37,38,41270,15502,25768,35,26,30795,13212,17583
1ee4d158a18aac0b18093a2084cc67a8,118,92,415476,119562,295914,139,112,537149,94309,442840
998c46074ad02dac341a28b211eb49d7,78,63,183923,79115,104808,123,109,335306,69328,265978
7ab51ebeec6a40b7326a05b1ddb48c3d,40,28,40834,9754,31080,35,23,18151,11629,6522
4fe77bdc469ca36261ed7d6be2fc5b77,55,37,60669,27004,33665,64,43,75934,24870,51064
3a8e2fd2052d00e3bc60ad95e61bb0c7,198,141,662709,198734,463975,201,145,1056176,188593,867583
3bfafce2922662699843a6faabaada6a,18,10,2865,1473,1392,13,12,2483,1969,514
cb8782d6c6bc0398c228625c20617d04,3,1,219,99,120,1,3,99,219,-120
f6bf05ae574962882613d6d4a484f94f,156,105,573797,89110,484687,166,142,531561,95484,436077
e494be6e55a60451dc75caf46d5cfc51,13,9,1299,1832,-533,12,12,2125,1135,990
bb363351591d8aeb8f6186b6b749801b,159,120,468097,121422,346675,160,116,468657,96667,371990
2dc0ffe8998c5c9f9c174c55fa5ddf92,5,5,786,1065,-279,6,8,1080,836,244
ebdce0254ca38eada455afdb10db595d,65,51,133256,40185,93071,85,69,117462,28879,88583
62dcef955977e1cbdfe6a6831b542b01,46,34,57383,13011,44372,45,39,39654,13046,26608
fef511ddcebcf16043bf7be1d04c20f1,122,108,317317,89746,227571,138,107,303840,71198,232642
0a88e5ad93a324493689779e0db31afa,4,4,821,351,470,4,4,351,821,-470
18cfdbf55cf1212829afce951cf38457,131,95,263704,62489,201215,170,107,327198,66251,260947
814279f26875d21d4982b92831ce221a,74,61,106765,34294,72471,80,56,95665,37299,58366
0deb0895c99d4c66781a98e7437f3684,152,112,417164,64918,352246,157,108,339571,83022,256549
75d6bdd631b3573f6f7ecf8e48eb0a71,98,69,159303,25991,133312,96,77,161135,33736,127399
dc01a18a241363ddb5fd98442d5e59d3,65,55,61751,16889,44862,37,34,60966,13682,47284
b6a634402bd5612ce12645b3387ee99a,61,39,68397,22032,46365,61,49,53098,21485,31613
b850a8a7931c7f5497db7c31711db8f0,60,47,67483,30114,37369,70,38,115458,23505,91953
02a5a8e11d244b45c5bd9112fdd6f865,83,61,158452,42846,115606,85,61,148529,49010,99519
7d2f445104b2504fc20e7d7961c6dc02,103,69,263531,59332,204199,107,101,277949,80403,197546
22cd57bc2e63903f4e6c022c4b75436a,86,85,158317,38989,119328,84,67,107372,37897,69475
ddf25337494f16622ef9680e6cb8a99a,130,105,250770,80695,170075,97,89,231773,52833,178940
1fde9239e381db51888d35fe0791a98e,51,39,61091,20663,40428,58,44,51512,20173,31339
29ab2760115a214e1f0ca0fcd4b4358d,128,95,274651,51672,222979,154,87,283091,62026,221065
4f661b76fd22396698657fb49237b325,42,32,31767,10832,20935,43,35,33961,9151,24810
58c28442aa513b84ff5efa94b9e0c36d,144,119,470613,105228,365385,140,123,338896,109728,229168
d4d269672fd2aaff9a357a638b62bc34,39,29,27875,9624,18251,41,27,26335,10804,15531
18cee81db16515ad410bf372aa4c9bc3,47,37,41451,15422,26029,46,43,34615,15828,18787
5388f9187d29f2918502f06fb0bace6c,136,88,680886,101308,579578,183,143,808106,133244,674862
e7c024fd8330beec187a5c4613715e50,37,26,26994,10047,16947,31,29,26805,8309,18496
c928e1eabb348ea662e6245fafd3203f,41,31,40112,14146,25966,43,29,51195,11252,39943
0f0ef62935d44cca47b00e9f7ef34264,111,91,254864,61840,193024,152,115,284328,66306,218022
e26673099f139f92206ec288fd5d996a,165,114,446238,79755,366483,147,104,480398,71824,408574
d06014a18ecd0ba86a9af6f52de32d9a,119,92,451326,178318,273008,179,135,626997,185241,441756
10c9a86d778d07e333419976294ab060,39,30,24601,14299,10302,36,30,29976,10059,19917
7867d64ebdad9bbb1edba18b0bcd59a3,147,109,307997,72453,235544,103,63,194092,73728,120364
cbccdee860f3cfccfb006bc9ddbbd6aa,91,71,131292,46385,84907,132,106,260093,31410,228683
d89285ad2f4ec284927b623a25668aef,175,118,430718,80813,349905,117,92,395406,104472,290934
a4b47392ae67cd2663cfeaf2e83b3bc5,53,36,46257,14374,31883,57,36,56945,14363,42582
10b591bcd3786a6b62242619d4255023,126,82,235144,48230,186914,107,85,216953,53915,163038
2dc7ed28fcfbf509945aefa628a9c272,132,109,367000,73668,293332,151,120,390475,97743,292732
3b4fdc07c4da5c5d31b828a7f5e8115d,56,43,66834,17597,49237,39,30,34131,10761,23370
37a2b2c7ee80e2d918058a9b61911f29,77,72,123382,54247,69135,81,62,133034,43146,89888
a6c37dc1228f16fd582648c2ddf191f0,29,19,12410,2976,9434,26,22,8670,3969,4701
a277922d370f75a288f182c91ab17a3e,61,42,73642,28100,45542,63,52,84715,30412,54303
2a5d0243d5c8b6f9771dbdb33ded36b2,117,83,296705,41711,254994,121,107,284712,63836,220876
ed41c1674ca414a82c68f0684a6c3e97,38,29,42030,10911,31119,58,40,41666,12841,28825
a7eb041b9efd15bb272c1a63e9f218ad,97,70,190356,43211,147145,81,59,151777,48476,103301
6ea0067325b7f82a8bd9e726d81267d7,155,108,469417,95035,374382,149,119,419574,91778,327796
c6b57c646c3d1a7afb33ed0968712746,86,49,102798,21892,80906,55,51,102622,23312,79310
f81f1d24fdb9bedd39f6739c93a32d50,44,35,48989,17769,31220,56,42,52656,20325,32331
a9da1ef379445fd1e7bd52d7208116ba,169,133,611975,160050,451925,170,111,549557,136812,412745
8ec3464f4ef7fb20175205e8ef4312c2,23,17,10452,3651,6801,19,17,6181,2409,3772
39ccc1a298dc7866d9ef0411e75a95e0,190,135,776934,151662,625272,188,150,818539,146051,672488
562e7e2ca2acd92b202cd84f4301e3f5,140,98,293077,78854,214223,140,110,271322,70347,200975
5d5f7267d2703751bf93e94c1decf554,15,16,9410,3033,6377,16,13,9048,3543,5505
6168dfaf263322b4830200ee89243c6c,22,17,7368,4616,2752,22,16,9920,2915,7005
bb2b4431f07ec8a75181b7accacb1f85,71,52,106038,27282,78756,68,51,75737,27839,47898
22b6b794fb5138d8c4b23a9c01225859,91,74,183466,48940,134526,79,57,171512,43644,127868
453014c22c5f2abd74587ccf729d1500,5,5,963,530,433,4,5,589,963,-374
980e19ad59fd14b3931c3995c4e401a1,21,11,3711,1184,2527,15,14,3683,1552,2131
b9127e01269b65c2b82cfb70b7eba5d5,108,91,225943,69545,156398,133,104,390316,61459,328857
d678d2c2d0811273e9555ac69d101e1e,126,98,351172,78609,272563,119,90,384308,95605,288703
5703e102b7a6131c7b7269bc0ade9add,122,108,219680,54757,164923,154,116,312113,36948,275165
828a929c6a4b1db14f57722ffa20e966,167,126,716399,117050,599349,180,121,721810,113186,608624
c039a497fbefc4f159a2f2aee688a0d2,58,41,75954,16448,59506,40,30,59861,18811,41050
7831d66ae01a0bb6c007873cb6f9a8f8,49,35,48862,8953,39909,56,40,42709,13494,29215
4f541a4d58e5bb4e2c4c518ef84daab6,150,109,580376,112343,468033,161,138,747994,129423,618571
c2eac7ce55c464c9072769635be92f0c,159,132,578987,104725,474262,153,124,451881,82114,369767
4695821314d64a01d6a406a4add5901a,40,34,24370,9453,14917,46,42,28995,9063,19932
7a499d33a05dd728c6e76dd480cf9dca,55,50,63475,22601,40874,44,37,53434,20076,33358
c6ef0c90032811e15739a2ee7be08b14,138,95,365802,63549,302253,111,91,258936,73167,185769
342197d22ba8ecf0f75c20399f6eb808,115,73,232880,43372,189508,150,99,292475,63838,228637
fb23258ce693b86ebaa285c56ddf2294,147,105,308926,59479,249447,126,95,324663,68580,256083
ef64090cb893dc7f4fc8ea41b7e36e34,114,96,291286,97528,193758,168,123,501725,121341,380384
5d2440e4edf118a41019b8b57dc64410,124,97,252321,53776,198545,108,84,179703,50488,129215
41abc90bd8d773a10e5203c636354b28,46,30,34203,16064,18139,63,37,55748,13465,42283
82a2ace682fd612260d317f1c64ff691,147,108,342982,72808,270174,114,91,207587,67972,139615
fae94eba8c8816c1b0b3286b77154609,51,39,66067,19234,46833,45,39,54602,22882,31720
86ee73d5f245dde9df6f5e04ed36a261,96,76,174524,44363,130161,105,98,194741,56519,138222
4feabe133d65cc699b4e6dcadf8c083a,32,35,18879,7795,11084,37,29,17917,10411,7506
d4f6a106436759b6b7e066f67a5ce929,177,135,956265,251231,705034,188,156,829993,147841,682152
75112757bde649d5cff1c7cd4f1275c6,157,105,483220,89199,394021,131,111,447972,102350,345622
ef88bb58611b0b685e8cfc1074a33eaf,67,70,103376,44317,59059,82,68,120060,37275,82785
c58a609457e1761cd3429dc41b34009f,182,141,568488,109374,459114,118,94,346023,110501,235522
2e02f8554bc8d9bbeb3569aba2392273,127,88,231500,29491,202009,103,86,144256,30002,114254
bc1a865cc73cef52985d080c7b00d210,32,28,18776,8993,9783,27,30,18160,8412,9748
4bb067a58b91add93528dde4d3bae794,101,80,270924,110755,160169,171,132,443541,76161,367380
13b661839f0d2af9921c954057a335a2,64,50,100758,23732,77026,86,76,87039,25478,61561
05049948320d5fc87598d6a918b8b6aa,175,133,488631,103454,385177,156,115,406829,112089,294740
a07887f9b71f71409e6d127792e38b6d,183,118,521018,91133,429885,162,113,443062,121185,321877
0d23ca5219fe12f4611edd46f5baf063,62,48,103950,17189,86761,59,40,74362,24308,50054
103fc52d79efdfa2f81d1136792c7fab,32,22,22881,8831,14050,30,24,20032,10928,9104
b8cd070792a3c9062107eca63909563d,99,88,163600,54729,108871,108,84,234126,39958,194168
dbb2c8e34d7271c0c42c14183cdab74c,102,46,140765,39007,101758,112,65,155788,44544,111244
e18d396b794fefa89d3645dddccb5f7f,99,67,299337,71867,227470,140,100,308839,115785,193054
d0c6fe42205baa88cbe450ded45e26ae,31,17,20267,7844,12423,22,23,16193,8013,8180
24a1a969bb4a1fab3399d44a800c48db,97,73,172056,101949,70107,140,91,289566,84743,204823
b14251e4b9932fd82c540341b4f44297,121,86,282588,43257,239331,120,88,281817,61962,219855
ca2fe87341dea9befe801866749e3552,33,34,30188,20010,10178,45,39,45627,13039,32588
4c03056d08dfc7313000b09f87741453,158,115,712695,164434,548261,165,118,646852,200121,446731
405967a0527bc5ffb475fb51cd00b2b6,90,82,216288,63836,152452,94,79,231179,80479,150700
0ff8ab59e66c413f1f60d73fb57b3ba8,36,28,40599,14381,26218,38,27,37763,11580,26183
534fb80d390faa65b392fe20f7d2db9c,5,2,867,334,533,2,5,334,867,-533
b1ac3e8d2ce158d3124d3ba39a13cf28,28,18,14204,9128,5076,25,21,16360,8579,7781
5e4eb67e59259e41faf6a4ab4ca7fe67,112,82,259761,124835,134926,164,133,626892,83243,543649
491d4a4195d3b6d885de6803de4fc23a,81,64,137761,50181,87580,116,93,240993,52835,188158
2b1f420cdcb6fa082e9b937838bff053,127,89,323542,75279,248263,86,76,307466,77646,229820
df5cb12b16ff6aeeca07d17425b81731,50,36,51850,17765,34085,35,25,46974,12028,34946
e60372f3a73289bc8885bc83958a1c05,99,69,201467,58583,142884,103,69,156523,56997,99526
fcdfb698b106093202c47e856cfa42ac,191,125,625706,176753,448953,190,154,787667,166904,620763
